codigo_produto;descricaoproduto;codigo_familia;preco_venda_unitario;custo_produto_unitario
2143000;Versatile Hardware Navy #261;SCF ;198.80;86.83
2143100;Long-Lasting Hardware Purple #285;SCF ;198.80;86.83
2143200;Sophisticated Hardware Lime #310;SCF ;198.80;86.83
2157600;Durable Sports Equipment Silver #85;BB  ;214.00;108.44
2171600;Elegant Watches Red #173;CR  ;3590.00;1606.57
2171601;Eco-Friendly Watches Teal #296;CR  ;3590.00;2123.74
2171700;Comfortable Watches Pink #22;CR  ;3590.00;2022.61
2171800;Comfortable Watches Silver #889;CR  ;3590.00;2022.61
2174300;Useful Consoles Silver #607;CPOC;95.50;39.78
2174500;Luxurious Consoles Gold #307;CPOC;57.20;26.37
2174700;Eco-Friendly Consoles Silver #340;CPOC;35.80;16.51
2174800;Modern Consoles Brown #598;CPOC;42.00;17.50
2178600;Comfortable Collectibles Black #533;18  ;84.70;38.00
2186300;Innovative Power Tools Magenta #859;OJP ;520.00;237.31
2190900;Long-Lasting Building Materials Brown #893;APDP;474.00;238.38
2194100;High-Quality Bedding Olive #936;MMS ;808.00;432.35
2194200;Versatile Bedding Silver #888;MMS ;951.00;508.89
2196600;Eco-Friendly Power Tools Teal #417;OJP ;295.00;155.25
2196602;Practical Power Tools Green #516;OJP ;364.00;191.52
2205000;Powerful Power Tools Pink #223;OJP ;361.50;190.07
2205100;Sustainable Power Tools Green #715;OJP ;361.50;165.29
2226400;Delicious Jewelry White #414;036 ;31.90;12.38
2226800;Powerful Jewelry Yellow #234;036 ;31.90;12.56
2237300;Modern Pet Supplies White #778;35  ;207.50;138.40
2243800;Eco-Friendly Power Tools Brown #67;OJP ;520.00;155.27
2255700;High-Quality Cleaning Supplies Black #267;1   ;294.00;149.37
2256300;Fun Home Appliances Cyan #825;CSF ;307.60;130.91
2261700;Powerful Home Appliances Olive #298;CSF ;174.30;74.18
2268900;Sophisticated Home Appliances Green #636;CSF ;256.30;109.09
2268911;Beautiful Home Appliances Blue #87;CSF ;235.90;91.20
2272100;Elegant Home Appliances Cyan #800;CSF ;250.00;130.91
2272101;Versatile Home Appliances Green #386;CSF ;250.00;130.92
2272110;Modern Home Appliances Yellow #603;CSF ;256.30;109.09
2272116;Versatile Home Appliances Green #494;CSF ;236.90;117.34
2272118;Stylish Home Appliances Cyan #608;CSF ;236.90;117.34
2272120;Fun Home Appliances Teal #578;CSF ;236.90;117.34
2272121;Powerful Home Appliances Pink #863;CSF ;236.90;117.34
2272134;Modern Home Appliances Cyan #97;CSF ;237.00;117.34
2272135;Durable Home Appliances Cyan #398;CSF ;237.00;117.34
2272137;Eco-Friendly Home Appliances Blue #14;CSF ;237.00;117.34
2272138;Comfortable Home Appliances Blue #132;CSF ;237.00;117.34
2272139;Luxurious Home Appliances Lime #724;CSF ;237.00;117.34
2272400;Elegant Home Appliances Gold #217;CSF ;250.00;130.91
2272500;Elegant Home Appliances Black #563;CSF ;250.00;130.91
2276900;Stylish Kitchenware Green #290;67  ;0.65;0.26
2277500;Long-Lasting Kitchenware Teal #806;67  ;0.49;0.20
2277900;Delicious Kitchenware Yellow #74;67  ;1.53;0.60
2280400;Useful Kitchenware Pink #87;67  ;0.57;0.22
2280700;High-Quality Kitchenware Maroon #525;67  ;0.98;0.38
2282800;Stylish Office Supplies Yellow #51;333 ;2699.00;1606.65
2283700;Luxurious Kitchenware Teal #974;67  ;0.65;0.25
2288300;Durable Beauty Products Pink #44;MCT ;166.00;74.15
2298300;Innovative Personal Care Olive #338;75  ;430.00;222.95
2303000;Comfortable Kitchenware White #638;67  ;3.02;1.01
2304000;Elegant Kitchenware Brown #668;67  ;0.47;0.18
2304100;Stylish Kitchenware Gold #932;67  ;0.68;0.26
2304800;Versatile Kitchenware Brown #713;67  ;0.70;0.27
2305000;Useful Kitchenware Black #378;67  ;0.44;0.17
2306100;Durable Kitchenware Navy #303;67  ;1.17;0.45
2306600;Stylish Kitchenware Pink #704;67  ;1.27;0.48
2306700;Modern Kitchenware Yellow #554;67  ;0.55;0.22
2306900;Comfortable Kitchenware Lime #469;67  ;0.49;0.19
2307200;Versatile Kitchenware Yellow #199;67  ;0.30;0.12
2309000;Modern Kitchenware Orange #235;67  ;0.34;0.13
2309100;Elegant Kitchenware Maroon #217;67  ;0.39;0.15
2309800;Delicious Kitchenware Silver #255;67  ;3.92;1.53
2310000;Innovative Kitchenware White #603;67  ;3.77;1.47
2312200;Luxurious Kitchenware Gray #230;67  ;4.98;1.94
2314800;Durable Sound Equipment Maroon #591;FXA ;213.00;111.88
2315300;Long-Lasting Software Cyan #125;HBE ;88.10;47.16
2315501;High-Quality Software Purple #398;HBE ;78.40;41.96
2317000;Powerful Tools Navy #354;FR  ;188.00;106.80
2317800;Versatile Automotive Parts and Accessories Black #466;DLN ;21.60;8.25
2317900;Sophisticated Automotive Parts and Accessories Blue #190;DLN ;21.60;8.25
2318400;Beautiful Consoles Red #298;CPOC;50.00;20.56
2318600;Beautiful Consoles Yellow #625;CPOC;47.00;21.27
2320704;Powerful Lighting Purple #107;CS  ;252.90;117.34
2320711;Delicious Lighting Blue #508;CS  ;199.90;104.76
2320712;Practical Lighting Black #952;CS  ;199.90;104.76
2320713;High-Quality Lighting Red #469;CS  ;199.90;104.76
2320715;Eco-Friendly Lighting Maroon #207;CS  ;199.90;104.76
2329700;Sophisticated Movies Purple #755;0   ;116.80;54.56
2330500;Delicious Hardware Magenta #402;SCF ;148.90;65.01
2330800;Versatile Hardware Olive #655;SCF ;148.90;65.01
2331100;Fun Personal Care Magenta #375;75  ;391.00;202.35
2331500;Practical Books Lime #386;49  ;127.00;43.58
2331900;Practical Books White #924;49  ;177.50;73.57
2332000;Long-Lasting Books Cyan #448;49  ;177.50;73.57
2332103;Beautiful Books White #648;49  ;177.50;66.88
2343000;Sophisticated Tools Gray #556;FR  ;74.50;38.60
2343900;Practical Cleaning Supplies Pink #152;1   ;439.90;283.85
2344100;Fun Cleaning Supplies Teal #108;1   ;304.00;154.36
2344200;Sophisticated Toys Teal #470;36  ;22.90;20.50
2344400;Stylish Toys Cyan #999;36  ;22.90;20.50
2344700;Versatile Cleaning Supplies Brown #281;1   ;565.00;261.50
2348700;Modern Personal Care Yellow #511;75  ;322.00;166.61
2352600;High-Quality Womens Watches Navy #328;69  ;19.55;8.11
2358500;Luxurious Automotive Parts and Accessories Green #909;DLN ;29.90;12.58
2359400;Comfortable Hardware Green #927;SCF ;198.80;86.83
2359403;Stylish Hardware Blue #557;SCF ;198.80;86.83
2359413;Modern Hardware Red #340;SCF ;198.80;86.83
2359415;Modern Hardware Brown #798;SCF ;198.80;86.83
2359417;Elegant Hardware Maroon #746;SCF ;198.80;86.83
2359432;Sophisticated Hardware Red #728;SCF ;168.90;73.74
2359433;Versatile Hardware Navy #953;SCF ;168.90;73.74
2359626;Practical Hardware White #406;SCF ;218.80;95.56
2359627;Eco-Friendly Hardware Orange #202;SCF ;218.80;95.56
2359628;Beautiful Hardware Red #640;SCF ;218.80;95.56
2359725;Useful Hardware Cyan #388;SCF ;258.80;113.01
2359727;Practical Hardware Blue #764;SCF ;258.80;113.01
2359745;Useful Hardware Magenta #824;SCF ;239.90;156.65
2359747;Long-Lasting Hardware Blue #710;SCF ;239.90;156.64
2359749;Long-Lasting Hardware Cyan #346;SCF ;239.90;156.64
2364800;Powerful Streaming Services Gold #586;33  ;421.00;223.20
2366400;Long-Lasting Power Tools Brown #231;OJP ;520.00;273.41
2366402;Eco-Friendly Power Tools Teal #544;OJP ;520.00;237.31
2376300;Modern Books Red #712;49  ;601.50;353.61
2376400;Practical Books Green #177;49  ;601.50;299.36
2376500;Durable Books Black #696;49  ;601.50;299.36
2377000;Beautiful Books Lime #917;49  ;601.50;353.61
2377600;Powerful Beauty Products Red #421;MCT ;166.00;74.15
2377800;Versatile Beauty Products Green #814;MCT ;166.00;67.48
2378000;Useful Beauty Products Gray #737;MCT ;115.00;49.53
2378100;Useful Beauty Products Cyan #8;MCT ;95.00;36.52
2379500;Versatile Electronics Magenta #564;27  ;452.50;203.01
2379900;Durable Electronics Olive #55;27  ;411.80;184.75
2380200;Stylish Electronics Cyan #284;27  ;380.30;170.61
2380600;Fun Electronics Maroon #733;27  ;386.10;167.11
2380700;Fun Electronics Green #358;27  ;369.80;150.94
2383500;Delicious Home Decor Lime #779;60  ;107.50;46.96
2385300;Useful Automotive Parts and Accessories Black #988;DLN ;29.90;15.46
2385500;Delicious Automotive Parts and Accessories White #24;DLN ;29.90;12.58
2388200;Powerful Productivity Maroon #110;31  ;213.00;111.80
2388400;Useful Arts and Crafts Teal #983;ROHO;699.00;388.50
2389700;Useful Outdoor Gear Yellow #614;0333;6999.00;4869.59
2389701;Beautiful Outdoor Gear Cyan #222;0333;11999.00;7864.83
2389703;Comfortable Outdoor Gear Olive #88;0333;11999.00;7864.83
2390100;Powerful Beauty Products Green #999;MCT ;128.00;55.04
2390200;Eco-Friendly Beauty Products Maroon #907;MCT ;128.00;55.04
2395300;Long-Lasting Software Silver #276;HBE ;12.10;5.16
2398701;Sustainable Automotive Parts and Accessories Brown #659;DLN ;29.90;12.56
2402601;Practical Home Appliances Olive #95;CSF ;318.10;105.60
2402602;Innovative Home Appliances Gray #285;CSF ;318.10;105.60
2402603;Fun Home Appliances Olive #799;CSF ;318.10;105.60
2402604;Powerful Home Appliances Red #887;CSF ;318.10;105.60
2402611;Modern Home Appliances Yellow #467;CSF ;328.60;105.60
2402800;Long-Lasting Home Appliances Gray #560;CSF ;318.10;105.60
2402900;Powerful Home Appliances Blue #244;CSF ;318.10;105.60
2403100;Modern Home Appliances Cyan #420;CSF ;318.10;105.60
2406200;Innovative Home Appliances Gray #19;CSF ;272.30;139.64
2406900;Practical Home Appliances Black #909;CSF ;272.30;139.64
2422902;Practical Lighting Yellow #179;CS  ;338.40;144.00
2424300;High-Quality Lighting Gray #881;CS  ;307.60;130.91
2424400;Stylish Lighting Purple #502;CS  ;307.60;130.91
2425900;Luxurious Lighting Green #821;CS  ;379.40;161.45
2425901;Elegant Lighting Green #279;CS  ;306.90;130.91
2425902;Versatile Lighting Magenta #321;CS  ;306.90;130.91
2425906;Long-Lasting Lighting Purple #848;CS  ;306.90;130.91
2425909;Practical Lighting White #857;CS  ;379.40;130.91
2425911;Sustainable Lighting Lime #566;CS  ;379.40;130.91
2425913;Versatile Lighting Silver #576;CS  ;379.40;161.46
2425915;Luxurious Lighting Yellow #473;CS  ;379.40;161.45
2426100;Modern Lighting Magenta #744;CS  ;379.40;130.92
2426200;Modern Lighting Green #445;CS  ;379.40;130.92
2426300;Eco-Friendly Lighting Magenta #946;CS  ;379.40;161.45
2432610;Fun Musical Accessories Cyan #637;CSFC;358.90;152.73
2432617;High-Quality Musical Accessories Maroon #904;CSFC;297.90;138.29
2432619;Powerful Musical Accessories Gray #225;CSFC;297.90;138.29
2432909;Stylish Books Maroon #766;CSMC;349.90;146.67
2432918;Powerful Books Black #919;CSMC;349.90;146.67
2432919;Versatile Books Red #500;CSMC;349.90;146.67
2432923;Fun Books Olive #802;CSMC;358.90;152.73
2432924;Luxurious Books Teal #461;CSMC;358.90;152.73
2432925;Beautiful Books Gold #111;CSMC;358.90;152.73
2432926;Delicious Books Olive #934;CSMC;358.90;152.73
2433116;Useful Lighting Blue #905;CS  ;287.10;109.09
2433117;Powerful Lighting Olive #797;CS  ;287.10;122.18
2433119;Versatile Lighting Purple #931;CS  ;287.10;122.18
2433121;Sophisticated Lighting Teal #566;CS  ;287.10;109.09
2433400;Comfortable Hardware Green #405;SCF ;148.90;65.02
2433701;Delicious Home Appliances Pink #360;CSF ;235.80;109.09
2433704;Comfortable Home Appliances Orange #163;CSF ;235.80;109.09
2433705;High-Quality Home Appliances Orange #338;CSF ;235.80;109.09
2433710;Elegant Home Appliances Teal #963;CSF ;235.80;100.37
2433727;Modern Home Appliances Pink #433;CSF ;256.30;109.09
2434000;Sustainable Hardware Yellow #566;SCF ;148.90;65.01
2434003;Eco-Friendly Hardware White #321;SCF ;148.90;65.01
2434004;Fun Hardware Maroon #542;SCF ;148.90;65.01
2434120;Luxurious Hardware Gray #274;SCF ;298.70;108.64
2434122;Elegant Hardware Cyan #368;SCF ;298.70;130.47
2434123;Powerful Hardware Green #406;SCF ;298.70;130.47
2434124;Powerful Hardware Green #190;SCF ;298.70;130.47
2434130;Useful Hardware Lime #325;SCF ;268.70;117.37
2434131;Versatile Hardware Green #208;SCF ;268.70;117.37
2434132;Powerful Hardware Maroon #557;SCF ;268.70;117.37
2434300;Sustainable Hardware Teal #50;SCF ;358.60;156.64
2434301;Luxurious Hardware Brown #690;SCF ;358.60;156.64
2434302;Fun Hardware Gold #331;SCF ;358.60;156.64
2434320;Eco-Friendly Hardware Lime #846;SCF ;358.60;156.64
2434321;Eco-Friendly Hardware Navy #261;SCF ;358.60;156.64
2434330;Useful Hardware Brown #151;SCF ;378.60;156.64
2434331;Practical Hardware Orange #526;SCF ;378.60;156.64
2434333;High-Quality Hardware Red #789;SCF ;378.60;165.37
2439800;Luxurious Books Purple #957;49  ;172.00;71.26
2439900;Modern Books Yellow #77;49  ;172.00;58.40
2440000;Innovative Books Yellow #325;49  ;138.50;57.45
2441500;Innovative Musical Instruments Silver #751;52  ;85.30;48.16
2442000;Long-Lasting Household Goods Green #925;MSH ;1176.00;573.80
2445100;Beautiful Vehicle Accessories Gold #910;ALD ;2945.00;1607.66
2445200;High-Quality Vehicle Accessories Blue #767;ALD ;499.00;328.24
2447500;Delicious Sports Equipment Green #867;BB  ;341.00;133.43
2448800;Fun Automotive Parts and Accessories Blue #910;DLN ;29.90;16.46
2457700;High-Quality Electronics Black #35;27  ;421.40;189.03
2457901;Durable Electronics Magenta #992;27  ;390.90;158.70
2457904;Modern Electronics Lime #517;27  ;353.80;135.03
2458200;Innovative Electronics Blue #201;27  ;355.00;153.31
2458300;Elegant Electronics Brown #90;27  ;355.00;143.79
2458906;Stylish Electronics Navy #1;27  ;301.00;122.50
2459200;Practical Electronics Olive #854;27  ;355.00;153.32
2460100;Elegant Electronics Brown #535;27  ;355.00;158.88
2460200;Useful Electronics Gold #876;27  ;355.00;143.79
2460300;Sophisticated Electronics Purple #403;27  ;355.00;143.78
2470400;Practical Electronics Olive #584;27  ;422.00;171.07
2474000;Powerful Womens Watches Maroon #815;69  ;13.10;5.43
2476500;Luxurious Electronics Silver #581;27  ;963.00;431.66
2478101;Versatile Flooring Brown #742;17  ;37.60;15.60
2478102;Sustainable Flooring Magenta #516;17  ;47.30;19.62
2478103;Fun Flooring Purple #905;17  ;53.10;22.01
2479400;Versatile Beverages Green #393;ELE ;309.00;121.86
2481400;Versatile Software Red #63;HBE ;24.80;13.34
2487900;Sophisticated Software Gray #226;HBE ;69.10;36.95
2488000;Useful Software Silver #488;HBE ;44.20;23.66
2488200;Luxurious Software Black #445;HBE ;44.20;23.67
2488600;Practical Cleaning Supplies Blue #18;1   ;1055.00;620.66
2488601;Delicious Cleaning Supplies Green #650;1   ;964.90;567.64
2489100;Luxurious Clothing Orange #745;130 ;10.80;5.58
2490301;Fun Arts and Crafts Brown #472;ROHO;1380.00;730.00
2490302;Beautiful Arts and Crafts Cyan #266;ROHO;1380.00;766.51
2494700;Eco-Friendly Consoles Gold #33;CPOC;79.10;36.45
2502702;Powerful Office Supplies Gold #974;333 ;3092.00;1829.52
2506800;Innovative Home Appliances Red #249;CSF ;358.90;152.73
2506806;Modern Home Appliances Gray #760;CSF ;358.90;152.73
2506807;Elegant Home Appliances Magenta #418;CSF ;358.90;152.73
2507100;Sustainable Home Appliances Magenta #63;CSF ;358.90;152.73
2507101;High-Quality Home Appliances Lime #533;CSF ;358.90;152.73
2507106;Innovative Home Appliances Pink #197;CSF ;358.90;152.73
2507200;High-Quality Home Appliances Lime #996;CSF ;307.60;130.91
2507205;Versatile Home Appliances Black #146;CSF ;307.60;130.91
2507210;Useful Home Appliances Cyan #332;CSF ;307.60;130.91
2507213;Practical Home Appliances Purple #103;CSF ;307.60;130.91
2507214;Eco-Friendly Home Appliances Black #505;CSF ;307.60;130.91
2507219;Durable Home Appliances Yellow #629;CSF ;307.60;130.91
2507223;Elegant Home Appliances Pink #464;CSF ;307.60;130.91
2507228;Useful Home Appliances Gray #6;CSF ;307.60;130.91
2507306;Sophisticated Home Appliances Brown #892;CSF ;256.30;109.09
2507403;Sophisticated Home Appliances Navy #463;CSF ;306.90;130.91
2507500;Long-Lasting Home Appliances Maroon #127;CSF ;307.60;130.91
2507506;Innovative Home Appliances Gold #906;CSF ;307.60;130.91
2507510;Innovative Home Appliances Silver #844;CSF ;307.60;130.91
2507512;Innovative Home Appliances Blue #460;CSF ;307.60;130.91
2507513;Stylish Home Appliances Green #961;CSF ;307.60;130.91
2507514;Delicious Home Appliances Cyan #397;CSF ;307.60;130.91
2507515;Long-Lasting Home Appliances Yellow #448;CSF ;307.60;130.91
2507600;Comfortable Home Appliances Orange #827;CSF ;307.60;130.91
2507601;Powerful Home Appliances Green #33;CSF ;307.60;130.91
2507602;Durable Home Appliances Red #339;CSF ;307.60;130.92
2507603;Durable Home Appliances Orange #594;CSF ;307.60;130.92
2507606;Sustainable Home Appliances Blue #26;CSF ;307.60;130.91
2507607;Modern Home Appliances Purple #865;CSF ;307.60;130.92
2507608;Useful Home Appliances Silver #17;CSF ;307.60;130.92
2507609;Useful Home Appliances Lime #785;CSF ;307.60;130.92
2507610;Delicious Home Appliances Lime #354;CSF ;307.60;130.92
2507611;Sustainable Home Appliances Purple #334;CSF ;307.60;130.92
2507622;Sustainable Home Appliances Teal #556;CSF ;379.40;130.92
2507623;Delicious Home Appliances Navy #588;CSF ;379.40;161.45
2508101;High-Quality Home Appliances Lime #558;CSF ;256.30;109.09
2508106;Delicious Home Appliances Purple #183;CSF ;307.60;130.91
2508111;High-Quality Home Appliances Magenta #549;CSF ;307.60;130.91
2508301;Durable Home Appliances Purple #809;CSF ;338.40;144.00
2508312;Sustainable Home Appliances Cyan #70;CSF ;410.10;165.82
2508314;Delicious Home Appliances Red #851;CSF ;410.10;174.55
2508315;Comfortable Home Appliances Gray #978;CSF ;410.10;174.55
2508318;Innovative Home Appliances Yellow #442;CSF ;338.40;144.00
2508320;Eco-Friendly Home Appliances Brown #880;CSF ;338.40;174.55
2508321;Sustainable Home Appliances Red #387;CSF ;338.40;174.55
2508322;Fun Home Appliances Brown #105;CSF ;338.40;144.00
2508323;Versatile Home Appliances Cyan #997;CSF ;338.40;174.55
2508325;Stylish Home Appliances Gold #619;CSF ;410.10;174.55
2508326;High-Quality Home Appliances Navy #710;CSF ;410.10;174.55
2508327;Elegant Home Appliances Yellow #212;CSF ;410.10;174.55
2508334;Elegant Home Appliances Silver #544;CSF ;410.10;174.55
2508335;Eco-Friendly Home Appliances Silver #144;CSF ;410.10;174.55
2508400;Luxurious Home Appliances Brown #540;CSF ;287.10;122.18
2508824;Practical Home Appliances Navy #688;CSF ;245.70;100.37
2508843;Stylish Home Appliances Navy #202;CSF ;234.90;100.36
2508844;Stylish Home Appliances Pink #384;CSF ;234.90;100.36
2508849;Delicious Home Appliances Lime #267;CSF ;358.80;152.73
2508850;Comfortable Home Appliances Silver #911;CSF ;358.80;152.73
2508901;Long-Lasting Lighting Gold #341;CS  ;338.40;144.00
2508914;Useful Lighting Black #239;CS  ;352.50;144.00
2509008;Practical Lighting Green #232;CS  ;276.90;117.82
2509900;Comfortable Clothing Lime #56;130 ;17.20;8.88
2510207;Useful Home Appliances Teal #78;CSF ;256.30;109.09
2510304;Long-Lasting Lighting Brown #952;CS  ;358.90;152.73
2510809;Modern Lighting Silver #563;CS  ;214.30;91.20
2510822;Durable Lighting Green #26;CS  ;256.30;109.09
2510914;Innovative Lighting Silver #101;CS  ;225.60;96.00
2511507;Fun Lighting Blue #822;CS  ;287.10;87.27
2511509;Long-Lasting Lighting Black #131;CS  ;287.10;122.18
2511510;Stylish Lighting Gold #925;CS  ;287.10;122.18
2511512;Luxurious Lighting Purple #416;CS  ;287.10;122.18
2511520;Long-Lasting Lighting Green #606;CS  ;287.10;122.18
2511900;Durable Lighting Blue #506;CS  ;358.90;152.73
2511901;Beautiful Lighting Gray #927;CS  ;358.90;152.73
2511906;Long-Lasting Lighting Gold #885;CS  ;358.90;152.73
2512008;Practical Lighting White #501;CS  ;358.90;152.73
2512012;Durable Lighting Blue #216;CS  ;358.90;152.73
2512014;Delicious Lighting Red #292;CS  ;358.90;152.73
2512022;Luxurious Lighting Lime #125;CS  ;358.90;152.73
2512501;Comfortable Lighting Lime #972;CS  ;358.90;152.73
2512502;High-Quality Lighting Blue #335;CS  ;358.90;152.73
